src_ip,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
192.168.1.40,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,0.38061434,0.3495957,0.34274602,0.35230818,0.0036515924,0.34526303,0.3427141,0.35749862,-0.0003833779,0.0047452347,0.34928346,0.0046420344,0.35064194,-0.0035131709,0.30359045,0.0049204486,0.343769,9.740706e-05,0.35172245,0.0022777529,0.38334033,0.0025502667,-0.004344316,0.35184667,0.0020401478,0.35459995,0.35027945,-0.003918714,0.34413582,0.0050767814,0.34778807,-0.0047194744,0.3431453,0.0032038963,-0.0025764932,-0.004489973,0.34487677,0.34647736,0.34235823,-0.001860203,0.35212478,0.0002925539,0.35160112,0.005226115,0.34528923,0.0008976918,0.34821483,-0.003348223,-0.0024128081,0.34390068,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,0.34089172,0.35541078,0.0014369588,0.3485236,0.3453683,0.00043522022,0.34325492,0.34438136,-0.0036301496,0.34415984,0.34176034,0.3428778,0.0032280649,0.3431262,-0.0023556661,0.35328874,0.3480721,0.34503132,-0.0054624015,-0.001801784,0.3470539,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,0.34354278,-0.00422291,0.3475092,0.3548748,0.35110646,0.34773707,-0.00065382384,-0.0006240985,0.34705862,0.0049490016,-0.0021858201,0.35074246,0.003743728,0.35036632,-0.0049917507,0.3510078,0.35381198,0.34549555,-0.0016576548,-0.0013829116,0.3425892,0.005096308,0.34582692,-0.0053793527,0.005581638,0.34292665,0.3424286,0.34701076,0.34626734,0.35150713,-0.005034741,-0.0041785063,0.3492452,-0.0038044974,0.35184205,0.0025396626,-0.0023932252,0.35421342,-0.0044685276,0.005480524,-0.0021581089,0.3479759,0.35092592
192.168.1.20,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-0.6456445,-0.63525224,-0.6412138,-0.6337683,0.0036515924,-0.63900656,-0.6412,-0.64494306,-0.0003833779,0.0047452347,-0.63295907,0.0046420344,-0.6357459,-0.0035131709,-0.6250435,0.0049204486,-0.6418059,9.740706e-05,-0.63355875,0.0022777529,-0.647559,0.0025502667,-0.004344316,-0.6341821,0.0020401478,-0.6332043,-0.6350713,-0.003918714,-0.6404098,0.0050767814,-0.6379318,-0.0047194744,-0.64193755,0.0032038963,-0.0025764932,-0.004489973,-0.6433006,-0.6403073,-0.64209634,-0.001860203,-0.6334187,0.0002925539,-0.6341855,0.005226115,-0.6383336,0.0008976918,-0.63733786,-0.003348223,-0.0024128081,-0.64127815,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-0.64223725,-0.6425935,0.0014369588,-0.63771707,-0.64067525,0.00043522022,-0.6420943,-0.6416613,-0.0036301496,-0.6402499,-0.64157325,-0.6416542,0.0032280649,-0.64161015,-0.0023556661,-0.63137084,-0.63960874,-0.6407952,-0.0054624015,-0.001801784,-0.63994175,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-0.64112854,-0.00422291,-0.6388058,-0.6322932,-0.63394886,-0.63922685,-0.00065382384,-0.0006240985,-0.6423951,0.0049490016,-0.0021858201,-0.63434863,0.003743728,-0.63677156,-0.0049917507,-0.6349084,-0.63195455,-0.6412929,-0.0016576548,-0.0013829116,-0.64175373,0.005096308,-0.6404657,-0.0053793527,0.005581638,-0.64220196,-0.6413624,-0.6394743,-0.6392649,-0.63452387,-0.005034741,-0.0041785063,-0.64043844,-0.0038044974,-0.6372799,0.0025396626,-0.0023932252,-0.6320577,-0.0044685276,0.005480524,-0.0021581089,-0.63449043,-0.6340517
192.168.1.1,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-0.599621,-0.6052135,-0.61151725,-0.6032874,0.0036515924,-0.60920846,-0.61149734,-0.60804665,-0.0003833779,0.0047452347,-0.60392994,0.0046420344,-0.6051021,-0.0035131709,-0.6167947,0.0049204486,-0.61147416,9.740706e-05,-0.60335815,0.0022777529,-0.5998335,0.0025502667,-0.004344316,-0.6036874,0.0020401478,-0.6020316,-0.6048674,-0.003918714,-0.6104788,0.0050767814,-0.6075645,-0.0047194744,-0.6118095,0.0032038963,-0.0025764932,-0.004489973,-0.6119466,-0.6095039,-0.6122055,-0.001860203,-0.6031223,0.0002925539,-0.60382015,0.005226115,-0.60875994,0.0008976918,-0.60702765,-0.003348223,-0.0024128081,-0.6111101,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-0.6128737,-0.607506,0.0014369588,-0.60713774,-0.61017513,0.00043522022,-0.6118569,-0.61116314,-0.0036301496,-0.61038154,-0.61211205,-0.6117295,0.0032280649,-0.6116175,-0.0023556661,-0.60141724,-0.60846186,-0.6103758,-0.0054624015,-0.001801784,-0.6090855,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-0.6111534,-0.00422291,-0.6081975,-0.60139686,-0.6038489,-0.608373,-0.00065382384,-0.0006240985,-0.6106203,0.0049490016,-0.0021858201,-0.60424423,0.003743728,-0.60583067,-0.0049917507,-0.6044765,-0.601622,-0.61049896,-0.0016576548,-0.0013829116,-0.6119241,0.005096308,-0.6098956,-0.0053793527,0.005581638,-0.6120513,-0.6117253,-0.6088101,-0.6089513,-0.6040353,-0.005034741,-0.0041785063,-0.6085539,-0.0038044974,-0.60558605,0.0025396626,-0.0023932252,-0.6014734,-0.0044685276,0.005480524,-0.0021581089,-0.60536253,-0.60397476
192.168.1.37,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-0.20406386,-0.22602625,-0.23262993,-0.22397332,0.0036515924,-0.23040445,-0.23348328,-0.22671238,-0.0003833779,0.0047452347,-0.22552799,0.0046420344,-0.22598311,-0.0035131709,-0.25114843,0.0049204486,-0.23233896,9.740706e-05,-0.22421208,0.0022777529,-0.2084514,0.0025502667,-0.004344316,-0.22423041,0.0020401478,-0.22214548,-0.2256856,-0.003918714,-0.23133723,0.0050767814,-0.22790341,-0.0047194744,-0.23267618,0.0032038963,-0.0025764932,-0.004489973,-0.2331399,-0.23089896,-0.23298222,-0.001860203,-0.22394387,0.0002925539,-0.2246613,0.005226115,-0.23051839,0.0008976918,-0.2277841,-0.003348223,-0.0024128081,-0.23191842,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-0.23376217,-0.2240222,0.0014369588,-0.2279708,-0.23067887,0.00043522022,-0.2327538,-0.23172684,-0.0036301496,-0.23085147,-0.23322715,-0.2326492,0.0032280649,-0.23239781,-0.0023556661,-0.22216356,-0.2295202,-0.23100637,-0.0054624015,-0.001801784,-0.22935717,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-0.23181866,-0.00422291,-0.22875766,-0.22165723,-0.22446844,-0.2290011,-0.00065382384,-0.0006240985,-0.22873601,0.0049490016,-0.0021858201,-0.22514403,0.003743728,-0.22696617,-0.0049917507,-0.22518362,-0.22242235,-0.23117861,-0.0016576548,-0.0013829116,-0.23272379,0.005096308,-0.228837,-0.0053793527,0.005581638,-0.23289987,-0.23286845,-0.22921634,-0.22988139,-0.22470513,-0.005034741,-0.0041785063,-0.22784512,-0.0038044974,-0.22575486,0.0025396626,-0.0023932252,-0.22199735,-0.0044685276,0.005480524,-0.0021581089,-0.2273771,-0.22414398
192.168.1.9,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,0.16230074,0.15801051,0.15175888,0.15978995,0.0036515924,0.15399261,0.15131801,0.15209651,-0.0003833779,0.0047452347,0.15950961,0.0046420344,0.15771583,-0.0035131709,0.15261887,0.0049204486,0.15152964,9.740706e-05,0.15975852,0.0022777529,0.1588412,0.0025502667,-0.004344316,0.15939511,0.0020401478,0.16086774,0.1583048,-0.003918714,0.15277041,0.0050767814,0.15571429,-0.0047194744,0.15133283,0.0032038963,-0.0025764932,-0.004489973,0.15026411,0.15296663,0.1511209,-0.001860203,0.15996194,0.0002925539,0.15925372,0.005226115,0.15425369,0.0008976918,0.1560609,-0.003348223,-0.0024128081,0.15203525,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,0.15073322,0.15486103,0.0014369588,0.15574852,0.152926,0.00043522022,0.1511966,0.15191236,-0.0036301496,0.15311536,0.15129764,0.15150097,0.0032280649,0.15165423,-0.0023556661,0.16190113,0.15395482,0.1527041,-0.0054624015,-0.001801784,0.15392447,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,0.15217197,-0.00422291,0.15480094,0.16165741,0.15946805,0.15444581,-0.00065382384,-0.0006240985,0.15295647,0.0049490016,-0.0021858201,0.15894474,0.003743728,0.15666997,-0.0049917507,0.15859823,0.16153136,0.15233116,-0.0016576548,-0.0013829116,0.15146056,0.005096308,0.15399915,-0.0053793527,0.005581638,0.1510838,0.15157156,0.15424912,0.15403219,0.15900618,-0.005034741,-0.0041785063,0.15433164,-0.0038044974,0.15695742,0.0025396626,-0.0023932252,0.16156548,-0.0044685276,0.005480524,-0.0021581089,0.15780704,0.1595604
192.168.1.17,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-0.31419203,-0.31421104,-0.3204159,-0.31226584,0.0036515924,-0.31804165,-0.32009408,-0.31759462,-0.0003833779,0.0047452347,-0.31267583,0.0046420344,-0.3140539,-0.0035131709,-0.32145244,0.0049204486,-0.32045063,9.740706e-05,-0.31232128,0.0022777529,-0.31218988,0.0025502667,-0.004344316,-0.31275904,0.0020401478,-0.31121603,-0.31381488,-0.003918714,-0.31947422,0.0050767814,-0.31672183,-0.0047194744,-0.32077435,0.0032038963,-0.0025764932,-0.004489973,-0.32075706,-0.31826416,-0.32123455,-0.001860203,-0.31208637,0.0002925539,-0.31273845,0.005226115,-0.31741977,0.0008976918,-0.31602725,-0.003348223,-0.0024128081,-0.32010147,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-0.32186657,-0.3178091,0.0014369588,-0.3160965,-0.31926325,0.00043522022,-0.3208129,-0.32022697,-0.0036301496,-0.31951907,-0.32104087,-0.32070643,0.0032280649,-0.3206248,-0.0023556661,-0.31042132,-0.3173112,-0.31942368,-0.0054624015,-0.001801784,-0.31821865,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-0.32021636,-0.00422291,-0.31725788,-0.31051362,-0.31289536,-0.3173763,-0.00065382384,-0.0006240985,-0.32049325,0.0049490016,-0.0021858201,-0.31316727,0.003743728,-0.3146736,-0.0049917507,-0.3134658,-0.31052288,-0.31951103,-0.0016576548,-0.0013829116,-0.32092562,0.005096308,-0.3195807,-0.0053793527,0.005581638,-0.32103342,-0.32063246,-0.31791455,-0.317898,-0.31305414,-0.005034741,-0.0041785063,-0.31799436,-0.0038044974,-0.31473786,0.0025396626,-0.0023932252,-0.3105359,-0.0044685276,0.005480524,-0.0021581089,-0.3139666,-0.31320146
192.168.1.11,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-0.27548063,-0.27189746,-0.27801347,-0.2701349,0.0036515924,-0.27571225,-0.27787647,-0.27794933,-0.0003833779,0.0047452347,-0.27006945,0.0046420344,-0.27203348,-0.0035131709,-0.27237967,0.0049204486,-0.27828377,9.740706e-05,-0.27009463,0.0022777529,-0.2756452,0.0025502667,-0.004344316,-0.27060285,0.0020401478,-0.26928553,-0.2715838,-0.003918714,-0.27712145,0.0050767814,-0.2744494,-0.0047194744,-0.2785203,0.0032038963,-0.0025764932,-0.004489973,-0.27913782,-0.27641872,-0.27883944,-0.001860203,-0.26989692,0.0002925539,-0.27059153,0.005226115,-0.27511117,0.0008976918,-0.27383193,-0.003348223,-0.0024128081,-0.27785027,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-0.27925655,-0.276923,0.0014369588,-0.27404287,-0.27709773,0.00043522022,-0.278615,-0.27807352,-0.0036301496,-0.27704996,-0.27852112,-0.27835733,0.0032280649,-0.27828526,-0.0023556661,-0.26806456,-0.275576,-0.2772483,-0.0054624015,-0.001801784,-0.27618065,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-0.2778407,-0.00422291,-0.27516013,-0.26847655,-0.2705668,-0.2754211,-0.00065382384,-0.0006240985,-0.27840543,0.0049490016,-0.0021858201,-0.27090797,0.003743728,-0.27285042,-0.0049917507,-0.27131552,-0.26835757,-0.27752027,-0.0016576548,-0.0013829116,-0.2785067,0.005096308,-0.27706727,-0.0053793527,0.005581638,-0.27877876,-0.2781971,-0.27580932,-0.27574074,-0.27091685,-0.005034741,-0.0041785063,-0.27622008,-0.0038044974,-0.27305767,0.0025396626,-0.0023932252,-0.2684255,-0.0044685276,0.005480524,-0.0021581089,-0.2714867,-0.27076685
192.168.1.15,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-0.97504926,-0.9565112,-0.96232843,-0.95506454,0.0036515924,-0.9600616,-0.9618054,-0.96679395,-0.0003833779,0.0047452347,-0.95386016,0.0046420344,-0.9569054,-0.0035131709,-0.94023055,0.0049204486,-0.96300334,9.740706e-05,-0.9547774,0.0022777529,-0.9739757,0.0025502667,-0.004344316,-0.95555156,0.0020401478,-0.9547511,-0.9563174,-0.003918714,-0.96164846,0.0050767814,-0.9594422,-0.0047194744,-0.96315163,0.0032038963,-0.0025764932,-0.004489973,-0.96420026,-0.9611581,-0.9633942,-0.001860203,-0.9546495,0.0002925539,-0.95540184,0.005226115,-0.95907456,0.0008976918,-0.9585998,-0.003348223,-0.0024128081,-0.9625235,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-0.96352226,-0.9658421,0.0014369588,-0.95890695,-0.962067,0.00043522022,-0.96327895,-0.9630186,-0.0036301496,-0.96172625,-0.96271664,-0.96286464,0.0032280649,-0.96289206,-0.0023556661,-0.9526712,-0.9606059,-0.9621196,-0.0054624015,-0.001801784,-0.9614242,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-0.9624775,-0.00422291,-0.96014786,-0.9538035,-0.9553222,-0.9604957,-0.00065382384,-0.0006240985,-0.965055,0.0049490016,-0.0021858201,-0.9555566,0.003743728,-0.9577497,-0.0049917507,-0.9561935,-0.9532015,-0.9625523,-0.0016576548,-0.0013829116,-0.96305066,0.005096308,-0.9627995,-0.0053793527,0.005581638,-0.9634284,-0.9624739,-0.9609046,-0.9604223,-0.955825,-0.005034741,-0.0041785063,-0.96238655,-0.0038044974,-0.9587436,0.0025396626,-0.0023932252,-0.9534213,-0.0044685276,0.005480524,-0.0021581089,-0.95514446,-0.9556827
192.168.1.24,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-0.93378866,-0.92751306,-0.9335824,-0.9257982,0.0036515924,-0.93127894,-0.93322504,-0.93349665,-0.0003833779,0.0047452347,-0.92558664,0.0046420344,-0.92757726,-0.0035131709,-0.9262491,0.0049204486,-0.9338479,9.740706e-05,-0.9256973,0.0022777529,-0.93263644,0.0025502667,-0.004344316,-0.9262424,0.0020401478,-0.924978,-0.9272328,-0.003918714,-0.93271893,0.0050767814,-0.93016595,-0.0047194744,-0.9341146,0.0032038963,-0.0025764932,-0.004489973,-0.93453175,-0.93183917,-0.93447113,-0.001860203,-0.92551,0.0002925539,-0.9262321,0.005226115,-0.9305247,0.0008976918,-0.9294383,-0.003348223,-0.0024128081,-0.9334519,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-0.9349213,-0.9331578,0.0014369588,-0.92960775,-0.932748,0.00043522022,-0.9341851,-0.93371266,-0.0036301496,-0.9327573,-0.93410087,-0.93395025,0.0032280649,-0.9339139,-0.0023556661,-0.9237108,-0.9310285,-0.93287045,-0.0054624015,-0.001801784,-0.93186086,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-0.9334851,-0.00422291,-0.9307788,-0.92421955,-0.9262546,-0.9310035,-0.00065382384,-0.0006240985,-0.9345534,0.0049490016,-0.0021858201,-0.9265439,0.003743728,-0.928304,-0.0049917507,-0.92695683,-0.9240474,-0.9331008,-0.0016576548,-0.0013829116,-0.93417,0.005096308,-0.93313324,-0.0053793527,0.005581638,-0.9343736,-0.9337658,-0.93147546,-0.9312907,-0.9265466,-0.005034741,-0.0041785063,-0.93205243,-0.0038044974,-0.9286851,0.0025396626,-0.0023932252,-0.92405975,-0.0044685276,0.005480524,-0.0021581089,-0.9268959,-0.9265386
192.168.1.38,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,1.538638,1.5422851,1.5361782,1.5441198,0.0036515924,1.5385139,1.5360684,1.5348276,-0.0003833779,0.0047452347,1.5442158,0.0046420344,1.5419517,-0.0035131709,1.5438355,0.0049204486,1.535762,9.740706e-05,1.5440649,0.0022777529,1.5362254,0.0025502667,-0.004344316,1.54351,0.0020401478,1.5447605,1.5426985,-0.003918714,1.5370291,0.0050767814,1.5398065,-0.0047194744,1.5356203,0.0032038963,-0.0025764932,-0.004489973,1.5345238,1.5374393,1.5353832,-0.001860203,1.544277,0.0002925539,1.5436723,0.005226115,1.5389255,0.0008976918,1.5402905,-0.003348223,-0.0024128081,1.5362874,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,1.5351285,1.5369292,0.0014369588,1.5399848,1.5370287,0.00043522022,1.5354664,1.5360494,-0.0036301496,1.53725,1.5357208,1.5358144,0.0032280649,1.5359219,-0.0023556661,1.5461758,1.5382081,1.5368553,-0.0054624015,-0.001801784,1.5379132,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,1.5363617,-0.00422291,1.5388927,1.545811,1.5437427,1.5385494,-0.00065382384,-0.0006240985,1.5360323,0.0049490016,-0.0021858201,1.5433782,0.003743728,1.5409797,-0.0049917507,1.5428857,1.5460399,1.536476,-0.0016576548,-0.0013829116,1.5358238,0.005096308,1.5375717,-0.0053793527,0.005581638,1.5353566,1.5360163,1.538318,1.5382928,1.5432305,-0.005034741,-0.0041785063,1.537816,-0.0038044974,1.5408046,0.0025396626,-0.0023932252,1.5456579,-0.0044685276,0.005480524,-0.0021581089,1.5426722,1.5435766
192.168.1.35,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-0.26001456,-0.24793854,-0.25389093,-0.24628066,0.0036515924,-0.25156942,-0.25344765,-0.25591344,-0.0003833779,0.0047452347,-0.24565679,0.0046420344,-0.24815287,-0.0035131709,-0.23985124,0.0049204486,-0.25435913,9.740706e-05,-0.24614508,0.0022777529,-0.25909057,0.0025502667,-0.004344316,-0.24681725,0.0020401478,-0.24576758,-0.24763638,-0.003918714,-0.25313282,0.0050767814,-0.25070956,-0.0047194744,-0.25455755,0.0032038963,-0.0025764932,-0.004489973,-0.25527275,-0.25237772,-0.25486684,-0.001860203,-0.24597166,0.0002925539,-0.24666065,0.005226115,-0.2507394,0.0008976918,-0.24993795,-0.003348223,-0.0024128081,-0.25391456,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-0.25515306,-0.25535175,0.0014369588,-0.25016764,-0.25332728,0.00043522022,-0.2546619,-0.25428063,-0.0036301496,-0.25318572,-0.25435755,-0.25434157,0.0032280649,-0.25432906,-0.0023556661,-0.2441143,-0.25172046,-0.2534206,-0.0054624015,-0.001801784,-0.25255242,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-0.25392658,-0.00422291,-0.25139117,-0.2448384,-0.2466772,-0.25166965,-0.00065382384,-0.0006240985,-0.25569734,0.0049490016,-0.0021858201,-0.24691522,0.003743728,-0.24892992,-0.0049917507,-0.24745055,-0.24442394,-0.25373685,-0.0016576548,-0.0013829116,-0.2545077,0.005096308,-0.25385332,-0.0053793527,0.005581638,-0.2548263,-0.25405142,-0.25209954,-0.25179002,-0.24707885,-0.005034741,-0.0041785063,-0.25311998,-0.0038044974,-0.24961066,0.0025396626,-0.0023932252,-0.2446646,-0.0044685276,0.005480524,-0.0021581089,-0.24694121,-0.24704331
192.168.1.30,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-0.1911638,-0.2009661,-0.20731756,-0.19919227,0.0036515924,-0.20513743,-0.20803057,-0.20612033,-0.0003833779,0.0047452347,-0.19973344,0.0046420344,-0.20127715,-0.0035131709,-0.21088934,0.0049204486,-0.20744973,9.740706e-05,-0.19924226,0.0022777529,-0.19621149,0.0025502667,-0.004344316,-0.19949144,0.0020401478,-0.1978867,-0.20071626,-0.003918714,-0.20620845,0.0050767814,-0.20311281,-0.0047194744,-0.20766447,0.0032038963,-0.0025764932,-0.004489973,-0.20881476,-0.20620006,-0.20783696,-0.001860203,-0.19903469,0.0002925539,-0.19978602,0.005226115,-0.20503454,0.0008976918,-0.20289893,-0.003348223,-0.0024128081,-0.20693839,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-0.20827968,-0.20271842,0.0014369588,-0.20323585,-0.2059488,0.00043522022,-0.20780346,-0.2069855,-0.0036301496,-0.20574334,-0.20776878,-0.20750128,0.0032280649,-0.20731631,-0.0023556661,-0.19706725,-0.20509529,-0.20620808,-0.0054624015,-0.001801784,-0.20488901,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-0.20674649,-0.00422291,-0.2040884,-0.19718923,-0.19947088,-0.2044754,-0.00065382384,-0.0006240985,-0.20516627,0.0049490016,-0.0021858201,-0.20010184,0.003743728,-0.20240025,-0.0049917507,-0.20037284,-0.19752876,-0.20659757,-0.0016576548,-0.0013829116,-0.20753087,0.005096308,-0.20437399,-0.0053793527,0.005581638,-0.20790146,-0.20750783,-0.2046019,-0.2049729,-0.19993648,-0.005034741,-0.0041785063,-0.2041575,-0.0038044974,-0.20180489,0.0025396626,-0.0023932252,-0.19732068,-0.0044685276,0.005480524,-0.0021581089,-0.20156816,-0.19921121
192.168.1.31,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-1.3273406,-1.3181926,-1.3242029,-1.3165772,0.0036515924,-1.3219293,-1.3237705,-1.3250997,-0.0003833779,0.0047452347,-1.3160964,0.0046420344,-1.3183197,-0.0035131709,-1.313626,0.0049204486,-1.3245497,9.740706e-05,-1.316403,0.0022777529,-1.3264977,0.0025502667,-0.004344316,-1.3169973,0.0020401478,-1.3158551,-1.3179656,-0.003918714,-1.3233736,0.0050767814,-1.320919,-0.0047194744,-1.3248068,0.0032038963,-0.0025764932,-0.004489973,-1.3253314,-1.322567,-1.325127,-0.001860203,-1.3162348,0.0002925539,-1.3169924,0.005226115,-1.3210891,0.0008976918,-1.320159,-0.003348223,-0.0024128081,-1.3241482,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-1.3255222,-1.3247701,0.0014369588,-1.3203553,-1.3235061,0.00043522022,-1.3248829,-1.3244685,-0.0036301496,-1.323436,-1.3246788,-1.3245991,0.0032280649,-1.3245935,-0.0023556661,-1.3144006,-1.3218273,-1.3236072,-0.0054624015,-0.001801784,-1.3226962,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-1.3241596,-0.00422291,-1.3215464,-1.3150795,-1.316972,-1.3218095,-0.00065382384,-0.0006240985,-1.3256577,0.0049490016,-0.0021858201,-1.3172579,0.003743728,-1.3190647,-0.0049917507,-1.3177153,-1.3148344,-1.3238807,-0.0016576548,-0.0013829116,-1.3248363,0.005096308,-1.3239985,-0.0053793527,0.005581638,-1.3250622,-1.3243659,-1.3222698,-1.32199,-1.3172997,-0.005034741,-0.0041785063,-1.3230826,-0.0038044974,-1.319613,0.0025396626,-0.0023932252,-1.3148358,-0.0044685276,0.005480524,-0.0021581089,-1.317379,-1.3172728
192.168.1.49,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-0.10866922,-0.10490896,-0.11101581,-0.10317792,0.0036515924,-0.10873113,-0.11097761,-0.11161013,-0.0003833779,0.0047452347,-0.10303569,0.0046420344,-0.10513131,-0.0035131709,-0.10423823,0.0049204486,-0.11134078,9.740706e-05,-0.10312989,0.0022777529,-0.109728515,0.0025502667,-0.004344316,-0.10364474,0.0020401478,-0.102369145,-0.10460642,-0.003918714,-0.110127926,0.0050767814,-0.1074446,-0.0047194744,-0.111550584,0.0032038963,-0.0025764932,-0.004489973,-0.11236813,-0.10959202,-0.11182496,-0.001860203,-0.102937855,0.0002925539,-0.10363645,0.005226115,-0.10817241,0.0008976918,-0.10687298,-0.003348223,-0.0024128081,-0.11087875,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-0.11218584,-0.1101255,0.0014369588,-0.10712747,-0.110135905,0.00043522022,-0.111664,-0.11111739,-0.0036301496,-0.11000178,-0.11148984,-0.11136493,0.0032280649,-0.11128662,-0.0023556661,-0.10105939,-0.108762294,-0.110290684,-0.0054624015,-0.001801784,-0.10924421,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-0.11082962,-0.00422291,-0.10822315,-0.101521455,-0.103555836,-0.10852525,-0.00065382384,-0.0006240985,-0.111348785,0.0049490016,-0.0021858201,-0.10392679,0.003743728,-0.1060159,-0.0049917507,-0.104359224,-0.10138692,-0.110616274,-0.0016576548,-0.0013829116,-0.11148007,0.005096308,-0.10991923,-0.0053793527,0.005581638,-0.111808464,-0.11118942,-0.10885814,-0.108805425,-0.10396688,-0.005034741,-0.0041785063,-0.10930996,-0.0038044974,-0.10621667,0.0025396626,-0.0023932252,-0.10148108,-0.0044685276,0.005480524,-0.0021581089,-0.1045093,-0.10371097
192.168.1.14,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,0.8774335,0.87035936,0.8640624,0.87217534,0.0036515924,0.8662858,0.863372,0.8641908,-0.0003833779,0.0047452347,0.8717762,0.0046420344,0.869966,-0.0035131709,0.86355776,0.0049204486,0.86381483,9.740706e-05,0.87208694,0.0022777529,0.87211007,0.0025502667,-0.004344316,0.8717604,0.0020401478,0.87326497,0.8706836,-0.003918714,0.8651028,0.0050767814,0.86817414,-0.0047194744,0.8636523,0.0032038963,-0.0025764932,-0.004489973,0.86232096,0.8650751,0.86349744,-0.001860203,0.8723,0.0002925539,0.8716155,0.005226115,0.86637884,0.0008976918,0.8683904,-0.003348223,-0.0024128081,0.8643644,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,0.8631577,0.86775637,0.0014369588,0.868023,0.8653011,0.00043522022,0.8634869,0.86427397,-0.0036301496,0.8655786,0.86363,0.8638315,0.0032280649,0.864017,-0.0023556661,0.87428254,0.86608374,0.86504936,-0.0054624015,-0.001801784,0.86631465,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,0.8645579,-0.00422291,0.86713296,0.87412786,0.8718976,0.8667236,-0.00065382384,-0.0006240985,0.8658561,0.0049490016,-0.0021858201,0.8713127,0.003743728,0.86880887,-0.0049917507,0.8709621,0.8739458,0.8646193,-0.0016576548,-0.0013829116,0.8638731,0.005096308,0.86686367,-0.0053793527,0.005581638,0.8634065,0.86388296,0.86663723,0.86629695,0.8713586,-0.005034741,-0.0041785063,0.8668636,-0.0038044974,0.8692691,0.0025396626,-0.0023932252,0.87391466,-0.0044685276,0.005480524,-0.0021581089,0.869945,0.8720871
